user_id,interaction_count
18509,21
23710,21
9711,21
31009,21
33010,21
21282,21
17252,21
2772,21
31018,21
31020,21
23686,21
27906,21
9622,21
27810,21
24000,21
30735,21
30738,21
24198,21
11017,21
6435,21
33926,21
1063,21
33056,21
31565,21
34943,21
622,21
16711,21
28518,21
28515,21
24183,21
27645,21
28512,21
21355,21
28507,21
22554,21
27656,21
10997,21
24172,21
10993,21
22559,21
6441,21
24216,21
2472,21
16672,21
11085,21
18749,21
3507,21
20764,21
31589,21
16604,21
30703,21
16608,21
4280,21
35298,21
30707,21
31583,21
18664,21
6473,21
3510,21
6468,21
30720,21
32421,21
11027,21
9507,21
34931,21
18715,21
34934,21
30726,21
18710,21
20777,21
9498,21
5534,21
9545,21
10973,21
16867,21
31536,21
34980,21
2814,21
10866,21
31534,21
27741,21
10860,21
21326,21
16915,21
81,21
18609,21
16923,21
6317,21
20835,21
15697,21
16934,21
34994,21
27800,21
30858,21
27804,21
35675,21
24019,21
28439,21
28436,21
22582,21
30823,21
6346,21
32864,21
85,21
10959,21
1039,21
16783,21
30780,21
20803,21
32861,21
33046,21
30786,21
30792,21
28492,21
30799,21
9546,21
24147,21
27695,21
20811,21
27697,21
18653,21
16809,21
24140,21
30812,21
28478,21
30817,21
30819,21
34973,21
35672,21
2489,21
9759,21
33815,21
23488,21
5821,21
35152,21
9949,21
9951,21
10176,21
22786,21
17960,21
17961,21
28296,21
21065,21
18258,21
22788,21
17971,21
28195,21
2670,21
22790,21
3641,21
796,21
31394,21
17988,21
28286,21
18000,21
32915,21
31284,21
10141,21
28188,21
732,21
28301,21
22989,21
5876,21
35125,21
21028,21
28314,21
17853,21
33666,21
832,21
9922,21
18280,21
5859,21
3683,21
31223,21
22919,21
35136,21
22780,21
23029,21
17899,21
18273,21
28303,21
32914,21
23016,21
5837,21
17929,21
22781,21
28186,21
9942,21
2656,21
10242,21
32917,21
18021,21
31349,21
32584,21
31351,21
22854,21
22823,21
35722,21
18141,21
31357,21
31375,21
5710,21
18145,21
32600,21
31363,21
22829,21
5702,21
28264,21
18194,21
18172,21
18178,21
18179,21
751,21
21133,21
18186,21
31373,21
31371,21
28268,21
21162,21
33723,21
22873,21
18025,21
5660,21
21075,21
18036,21
4097,21
781,21
18047,21
18051,21
35720,21
3673,21
28279,21
31313,21
28213,21
18059,21
10126,21
5759,21
21082,21
3651,21
22805,21
18070,21
32566,21
33682,21
35176,21
18089,21
21085,21
22807,21
31320,21
21368,21
31417,21
28161,21
6024,21
17487,21
28001,21
28007,21
32497,21
6012,21
33798,21
17533,21
20962,21
17537,21
28049,21
9823,21
17541,21
18402,21
22701,21
23336,21
17549,21
31127,21
23334,21
10399,21
18394,21
20968,21
32973,21
18389,21
17556,21
23389,21
31458,21
6027,21
35227,21
10528,21
17421,21
27966,21
9773,21
22666,21
22670,21
20938,21
35699,21
9779,21
31096,21
31100,21
693,21
31445,21
35233,21
5556,21
32495,21
33810,21
23415,21
17473,21
18422,21
6034,21
6033,21
23390,21
6031,21
33809,21
28366,21
18431,21
4131,21
28071,21
10381,21
32520,21
23183,21
5928,21
23173,21
10316,21
32907,21
23164,21
28139,21
17709,21
17713,21
861,21
32522,21
17726,21
5911,21
4141,21
33656,21
35205,21
28148,21
28324,21
9888,21
10273,21
28157,21
22761,21
23083,21
35204,21
21219,21
9866,21
28114,21
23220,21
35219,21
17571,21
10380,21
17578,21
28082,21
31149,21
18375,21
22712,21
33645,21
22713,21
28088,21
10363,21
23321,21
28091,21
9847,21
35705,21
28094,21
23229,21
35099,21
9856,21
17650,21
10337,21
10336,21
18347,21
28339,21
33650,21
35704,21
33578,21
32086,21
11088,21
1242,21
1165,21
16272,21
16273,21
21459,21
16276,21
5332,21
11338,21
118,21
15899,21
6665,21
28627,21
34027,21
27438,21
22374,21
33116,21
27303,21
24829,21
33982,21
16268,21
11358,21
27313,21
35322,21
30425,21
6693,21
28636,21
30424,21
22438,21
31650,21
11595,21
27422,21
21455,21
18951,21
16259,21
11365,21
33088,21
3460,21
5329,21
31648,21
24529,21
27439,21
15882,21
34789,21
27493,21
16353,21
6627,21
11630,21
